13:57:23.218, 294.520000 , 0.000000 , 0.000000 , 0.000000
13:57:24.521, 294.520000 , 0.000000 , 0.000000 , 0.000000
13:57:25.845, 294.520000 , 0.000000 , 0.000000 , 0.000000
13:57:27.149, 294.520000 , 0.000000 , 0.000000 , 0.000000
13:57:28.458, 294.520000 , 0.000000 , 0.000000 , 0.000000
13:57:29.766, 294.520000 , 0.000000 , 0.000000 , 0.000000
13:57:31.079, 294.520000 , 0.000000 , 0.000000 , 0.000000
13:57:32.388, 294.520000 , 0.000000 , 0.000000 , 0.000000
13:57:33.698, 294.520000 , 0.000000 , 0.000000 , 0.000000
13:57:35.007, 294.520000 , 0.000000 , 0.000000 , 0.000000
13:57:36.319, 294.520000 , 0.000000 , 0.000000 , 0.000000
13:57:37.647, 294.520000 , 0.000000 , 0.000000 , 0.000000
13:57:38.965, 294.520000 , 0.000000 , 0.000000 , 0.000000
13:57:40.279, 294.520000 , 0.000000 , 0.000000 , 0.000000
13:57:41.586, 294.520000 , 0.000000 , 0.000000 , 0.000000
13:57:42.901, 294.520000 , 0.000000 , 0.000000 , 0.000000
13:57:44.211, 294.520000 , 0.000000 , 0.000000 , 0.000000
13:57:45.537, 294.520000 , 0.000000 , 0.000000 , 0.000000
13:57:46.847, 294.520000 , 0.000000 , 0.000000 , 0.000000
13:57:48.169, 294.520000 , 0.000000 , 0.000000 , 0.000000
13:57:49.488, 294.520000 , 0.000000 , 0.000000 , 0.000000
13:57:50.802, 294.520000 , 0.000000 , 0.000000 , 0.000000
13:57:52.120, 294.520000 , 0.000000 , 0.000000 , 0.000000
13:57:53.426, 294.520000 , 0.000000 , 0.000000 , 0.000000
13:57:54.743, 294.520000 , 0.000000 , 0.000000 , 0.000000
13:57:56.064, 294.520000 , 0.000000 , 0.000000 , 0.000000
13:57:57.372, 294.520000 , 0.000000 , 0.000000 , 0.000000
13:57:58.691, 294.520000 , 0.000000 , 0.000000 , 0.000000
13:57:59.999, 294.520000 , 0.000000 , 0.000000 , 0.000000
13:58:01.314, 294.520000 , 0.000000 , 0.000000 , 0.000000
13:58:02.637, 294.520000 , 0.000000 , 0.000000 , 0.000000
13:58:03.947, 294.520000 , 0.000000 , 0.000000 , 0.000000
13:58:05.255, 294.520000 , 0.000000 , 0.000000 , 0.000000
13:58:06.566, 294.520000 , 0.000000 , 0.000000 , 0.000000
13:58:07.875, 294.520000 , 0.000000 , 0.000000 , 0.000000
13:58:09.192, 294.520000 , 0.000000 , 0.000000 , 0.000000
13:58:10.506, 294.520000 , 0.000000 , 0.000000 , 0.000000
13:58:11.818, 294.520000 , 0.000000 , 0.000000 , 0.000000
13:58:13.140, 294.520000 , 0.000000 , 0.000000 , 0.000000
13:58:14.445, 294.520000 , 0.000000 , 0.000000 , 0.000000
13:58:15.757, 294.520000 , 0.000000 , 0.000000 , 0.000000
13:58:17.069, 294.520000 , 0.000000 , 0.000000 , 0.000000
13:58:18.376, 294.520000 , 0.000000 , 0.000000 , 0.000000
13:58:19.684, 294.520000 , 0.000000 , 0.000000 , 0.000000
13:58:20.996, 294.520000 , 0.000000 , 0.000000 , 0.000000
13:58:22.316, 294.520000 , 0.000000 , 0.000000 , 0.000000
13:58:23.627, 294.520000 , 0.000000 , 0.000000 , 0.000000
13:58:24.939, 294.520000 , 0.000000 , 0.000000 , 0.000000
13:58:26.248, 294.520000 , 0.000000 , 0.000000 , 0.000000
13:58:27.560, 294.520000 , 0.000000 , 0.000000 , 0.000000
13:58:28.869, 294.520000 , 0.000000 , 0.000000 , 0.000000
13:58:30.185, 294.520000 , 0.000000 , 0.000000 , 0.000000
13:58:31.496, 294.520000 , 0.000000 , 0.000000 , 0.000000
13:58:32.806, 294.520000 , 0.000000 , 0.000000 , 0.000000
13:58:34.111, 294.520000 , 0.000000 , 0.000000 , 0.000000
13:58:35.423, 294.520000 , 0.000000 , 0.000000 , 0.000000
13:58:36.738, 294.520000 , 0.000000 , 0.000000 , 0.000000
13:58:38.052, 294.520000 , 0.000000 , 0.000000 , 0.000000
13:58:39.356, 294.520000 , 0.000000 , 0.000000 , 0.000000
13:58:40.664, 294.520000 , 0.000000 , 0.000000 , 0.000000
13:58:41.987, 294.520000 , 0.000000 , 0.000000 , 0.000000
13:58:43.294, 294.520000 , 0.000000 , 0.000000 , 0.000000
13:58:44.613, 294.520000 , 0.000000 , 0.000000 , 0.000000
13:58:45.933, 294.520000 , 0.000000 , 0.000000 , 0.000000
13:58:47.251, 294.520000 , 0.000000 , 0.000000 , 0.000000
13:58:48.560, 294.520000 , 0.000000 , 0.000000 , 0.000000
13:58:49.875, 294.520000 , 0.000000 , 0.000000 , 0.000000
13:58:51.196, 294.520000 , 0.000000 , 0.000000 , 0.000000
13:58:52.497, 294.520000 , 0.000000 , 0.000000 , 0.000000
13:58:53.805, 294.520000 , 0.000000 , 0.000000 , 0.000000
13:58:55.117, 294.520000 , 0.000000 , 0.000000 , 0.000000
13:58:56.434, 294.520000 , 0.000000 , 0.000000 , 0.000000
13:58:57.741, 294.520000 , 0.000000 , 0.000000 , 0.000000
13:58:59.056, 294.520000 , 0.000000 , 0.000000 , 0.000000
13:59:00.379, 294.520000 , 0.000000 , 0.000000 , 0.000000
13:59:01.689, 294.520000 , 0.000000 , 0.000000 , 0.000000
13:59:03.007, 294.520000 , 0.000000 , 0.000000 , 0.000000
13:59:04.326, 294.520000 , 0.000000 , 0.000000 , 0.000000
13:59:05.633, 294.520000 , 0.000000 , 0.000000 , 0.000000
13:59:06.942, 294.520000 , 0.000000 , 0.000000 , 0.000000
13:59:08.254, 294.520000 , 0.000000 , 0.000000 , 0.000000
13:59:09.592, 294.520000 , 0.000000 , 0.000000 , 0.000000
13:59:10.899, 294.520000 , 0.000000 , 0.000000 , 0.000000
13:59:12.206, 294.520000 , 0.000000 , 0.000000 , 0.000000
13:59:13.515, 294.520000 , 0.000000 , 0.000000 , 0.000000
13:59:14.826, 294.520000 , 0.000000 , 0.000000 , 0.000000
13:59:16.136, 294.520000 , 0.000000 , 0.000000 , 0.000000
13:59:17.446, 294.520000 , 0.000000 , 0.000000 , 0.000000
13:59:18.766, 294.520000 , 0.000000 , 0.000000 , 0.000000
13:59:20.083, 294.520000 , 0.000000 , 0.000000 , 0.000000
13:59:21.396, 294.520000 , 0.000000 , 0.000000 , 0.000000
13:59:22.705, 294.520000 , 0.000000 , 0.000000 , 0.000000
13:59:24.016, 294.520000 , 0.000000 , 0.000000 , 0.000000
13:59:25.329, 294.520000 , 0.000000 , 0.000000 , 0.000000
13:59:26.653, 294.520000 , 0.000000 , 0.000000 , 0.000000
13:59:27.968, 294.520000 , 0.000000 , 0.000000 , 0.000000
13:59:29.277, 294.520000 , 0.000000 , 0.000000 , 0.000000
13:59:30.589, 294.520000 , 0.000000 , 0.000000 , 0.000000
13:59:31.900, 294.520000 , 0.000000 , 0.000000 , 0.000000
